Date,AC.PA,ACA.PA,AI.PA,AIR.PA,BN.PA,BNP.PA,BVI.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAP.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,^FCHI
2022-05-27,28.343217849731445,8.137349128723145,129.78831481933594,107.47779846191406,49.651756286621094,44.07188415527344,23.941728591918945,15.937398910522461,173.40574645996094,20.424739837646484,82.253662109375,38.687835693359375,41.512794494628906,139.15869140625,27.84442138671875,9.697982788085938,83.23216247558594,21.82676124572754,110.73402404785156,443.87298583984375,75.6552505493164,560.86962890625,26.647375106811523,28.943166732788086,309.8275146484375,9.252669334411621,43.829219818115234,163.59954833984375,1070.588134765625,22.940248489379883,96.01156616210938,90.76480865478516,49.20286560058594,10.81488037109375,36.190433502197266,121.2425765991211,281.12078857421875,46.26933670043945,,22.378170013427734,6515.75
2022-05-30,28.805133819580078,8.253779411315918,129.31822204589844,108.13116455078125,49.678955078125,44.68913650512695,24.08413314819336,15.89151668548584,173.21987915039062,20.298505783081055,81.34001922607422,39.678955078125,41.81843566894531,141.07273864746094,27.521440505981445,9.586493492126465,84.02864074707031,22.20399284362793,109.55750274658203,458.6687316894531,76.82958221435547,575.236328125,27.035015106201172,28.97168731689453,316.40948486328125,9.165706634521484,44.13405990600586,164.22378540039062,1112.744873046875,23.418453216552734,96.36845397949219,89.02717590332031,49.84510803222656,11.021073341369629,36.74384307861328,124.82861328125,286.4505310058594,46.522274017333984,,22.875276565551758,6562.39013671875
2022-05-31,28.241594314575195,8.22507095336914,127.57893371582031,104.51846313476562,49.62455368041992,43.70976257324219,23.915029525756836,15.874833106994629,167.737060546875,19.785152435302734,79.5482406616211,38.45232391357422,41.27907180786133,139.07994079589844,27.30895233154297,9.542203903198242,82.3218994140625,21.93642234802246,106.92210388183594,462.6627197265625,75.68343353271484,564.4612426757812,26.857807159423828,28.477338790893555,313.4046936035156,9.208395957946777,43.08405685424805,162.75233459472656,1088.235107421875,23.27271270751953,93.30513000488281,88.10515594482422,49.14934158325195,10.964409828186035,36.1467399597168,122.41893768310547,278.8624267578125,46.86793899536133,,21.940046310424805,6468.7998046875
2022-06-01,27.678056716918945,8.081525802612305,125.13455200195312,104.01882934570312,49.5792236328125,43.487548828125,23.505617141723633,16.095895767211914,165.8534393310547,19.7767333984375,79.22003173828125,38.08433532714844,40.173377990722656,137.45787048339844,27.12196159362793,9.529986381530762,80.78582763671875,21.98028564453125,107.62801361083984,462.75347900390625,74.51850128173828,565.0283203125,26.857807159423828,28.173124313354492,307.1089172363281,9.194167137145996,43.40583038330078,160.5674591064453,1077.45068359375,23.851116180419922,93.67351531982422,88.16722106933594,48.78362274169922,11.137550354003906,35.97197341918945,121.01487731933594,272.5390319824219,45.62858581542969,,21.838937759399414,6418.89013671875
2022-06-02,27.779680252075195,8.067172050476074,127.04618835449219,104.69140625,51.048099517822266,43.37233352661133,23.781522750854492,16.362838745117188,168.39633178710938,19.759902954101562,79.6635513305664,38.67802429199219,41.02737045288086,140.8873748779297,27.104963302612305,9.491806030273438,81.71505737304688,21.901330947875977,107.5809555053711,472.46600341796875,76.24711608886719,574.7636108398438,27.1900691986084,28.82908821105957,316.69561767578125,9.129341125488281,43.43970489501953,163.822509765625,1100.489990234375,23.933095932006836,95.07914733886719,88.06083679199219,51.120670318603516,11.220970153808594,36.62248992919922,124.0886459350586,277.8687438964844,45.67074203491211,,22.091703414916992,6500.43994140625
2022-06-03,27.816633224487305,7.982640266418457,126.76414489746094,104.42237854003906,50.6854133605957,43.257110595703125,23.665821075439453,16.433748245239258,169.47943115234375,19.780941009521484,79.9562759399414,38.09415054321289,40.79365158081055,141.25811767578125,27.18145751953125,9.525404930114746,80.76686096191406,21.91448974609375,107.53388977050781,472.9198913574219,75.06338500976562,575.7088012695312,27.012861251831055,28.852855682373047,312.78460693359375,9.135664939880371,43.23647689819336,162.6185760498047,1097.0587158203125,23.473106384277344,93.2469711303711,88.70801544189453,50.656829833984375,10.857378005981445,35.82148742675781,123.31070709228516,276.6040954589844,45.93209457397461,,22.378170013427734,6485.2998046875
2022-06-06,28.306262969970703,8.100666046142578,127.77169036865234,106.97816467285156,50.6854133605957,43.84967041015625,23.915029525756836,16.36701011657715,171.6455841064453,20.10915184020996,81.0916519165039,38.83012771606445,41.21614074707031,140.70199584960938,27.257953643798828,9.623148918151855,81.54438018798828,22.493494033813477,108.23979949951172,477.5492248535156,75.62706756591797,580.1511840820312,27.27867317199707,29.2901611328125,317.74493408203125,9.080326080322266,43.94777297973633,163.9116973876953,1104.90185546875,24.256452560424805,95.50567626953125,88.79666900634766,50.26193618774414,11.039960861206055,35.95256423950195,124.27838134765625,278.5914306640625,46.78363037109375,,22.420299530029297,6548.77978515625
2022-06-07,28.047592163085938,7.987425804138184,126.82369232177734,105.94047546386719,50.31365966796875,43.16658020019531,23.763723373413086,16.40557289123535,169.761962890625,19.932422637939453,80.4530029296875,37.93223190307617,41.22531509399414,139.6824188232422,27.172958374023438,9.62009334564209,81.1271743774414,22.107492446899414,108.89865112304688,476.55072021484375,75.21369171142578,575.0472412109375,27.001787185668945,29.35671043395996,312.2599792480469,9.088517189025879,43.185665130615234,162.1280975341797,1089.705810546875,24.046955108642578,94.71076965332031,88.64595031738281,51.17111587524414,10.928208351135254,35.700130462646484,123.1209716796875,276.06207275390625,46.969112396240234,,22.740468978881836,6500.35009765625
2022-06-08,27.825870513916016,7.961907386779785,124.27273559570312,104.07647705078125,48.94451904296875,42.86206817626953,23.665821075439453,16.195629119873047,168.11378479003906,19.637874603271484,80.47073364257812,37.858638763427734,40.66598892211914,138.15304565429688,27.03696632385254,9.525404930114746,81.52542114257812,21.958354949951172,107.39269256591797,474.7353210449219,73.54145050048828,568.7145385742188,26.791353225708008,28.38227081298828,311.8307189941406,8.885385513305664,42.245750427246094,158.07044982910156,1076.960693359375,24.957822799682617,95.07914733886719,87.86579132080078,51.134376525878906,10.989593505859375,35.937992095947266,121.16668701171875,271.72601318359375,47.652015686035156,,22.42872428894043,6448.6298828125
2022-06-09,27.724246978759766,7.822350025177002,122.2733383178711,101.2708740234375,48.364219665527344,42.12958908081055,23.38991355895996,15.977116584777832,166.1830596923828,19.70099449157715,80.54170227050781,37.02943801879883,40.55595779418945,135.09429931640625,26.841476440429688,9.514714241027832,80.0652084350586,21.82676124572754,106.49854278564453,467.47357177734375,73.07171630859375,555.387451171875,26.824581146240234,27.094112396240234,307.490478515625,8.888662338256836,41.66993713378906,157.71372985839844,1052.9410400390625,24.82119369506836,92.1612319946289,87.11223602294922,50.84050369262695,10.792844772338867,34.93311309814453,120.4836196899414,270.64202880859375,46.969112396240234,,22.293916702270508,6358.4599609375
2022-06-10,26.938989639282227,7.359819412231445,119.8947525024414,98.00407409667969,47.738590240478516,39.998008728027344,23.203004837036133,15.715757369995117,159.96710205078125,19.00249671936035,78.21770477294922,35.488792419433594,40.510108947753906,131.61846923828125,26.543994903564453,9.36046314239502,79.09805297851562,20.484521865844727,105.08673858642578,463.2980651855469,71.64373016357422,541.4932861328125,26.02715301513672,25.81546401977539,300.24078369140625,8.847707748413086,39.97637939453125,155.8855438232422,1028.431396484375,23.987747192382812,88.8652572631836,85.87992858886719,48.38847732543945,10.235652923583984,33.50102615356445,117.1632080078125,267.48028564453125,45.9489631652832,,21.274431228637695,6187.22998046875
2022-06-13,25.109798431396484,7.031263828277588,119.17083740234375,93.69957733154297,48.25541687011719,38.409610748291016,22.829195022583008,15.835724830627441,159.49620056152344,18.611169815063477,76.28398132324219,33.60469055175781,39.71237564086914,126.65959930419922,26.05952262878418,9.239810943603516,75.66561126708984,19.523897171020508,107.298583984375,449.8639221191406,70.7418441772461,519.8487548828125,24.79778289794922,24.712684631347656,294.088134765625,8.927977561950684,39.205814361572266,155.97470092773438,986.2744140625,22.211551666259766,85.63714599609375,84.99337768554688,45.97318649291992,9.815397262573242,31.583494186401367,113.50126647949219,259.9825134277344,44.979393005371094,,20.406600952148438,6022.31982421875
2022-06-14,25.16522979736328,7.044023036956787,116.32687377929688,92.58502197265625,46.91347885131836,38.9569091796875,22.295177459716797,16.079944610595703,156.10565185546875,18.842599868774414,74.23497772216797,32.868717193603516,39.17138671875,124.66678619384766,25.736539840698242,9.131377220153809,73.80714416503906,19.664262771606445,106.82798767089844,445.9607238769531,67.8294906616211,514.1776733398438,24.05573272705078,24.655641555786133,287.74468994140625,8.89685344696045,39.02798843383789,150.98068237304688,961.5685424804688,22.088584899902344,85.98612976074219,83.46852111816406,44.3017692565918,9.809102058410645,31.55436134338379,110.97775268554688,252.30409240722656,45.59486389160156,,19.799962997436523,5949.83984375
2022-06-15,26.236875534057617,7.218667984008789,117.9298324584961,92.67149353027344,46.56892013549805,39.738765716552734,22.499887466430664,16.032814025878906,159.5432891845703,19.402238845825195,75.91144561767578,33.69300842285156,40.53761291503906,125.9180908203125,26.34000587463379,9.325335502624512,74.39502716064453,20.225723266601562,107.15740203857422,457.4887390136719,69.50175476074219,521.5499877929688,24.687030792236328,25.216537475585938,293.3250427246094,8.911596298217773,39.51065444946289,154.10195922851562,970.5881958007812,23.13153076171875,88.89434051513672,83.29120635986328,44.7930908203125,10.093994140625,32.729156494140625,113.86176300048828,255.73681640625,45.13114929199219,,20.229665756225586,6030.1298828125
2022-06-16,25.414663314819336,7.0998454093933105,113.48290252685547,89.35665130615234,45.580604553222656,39.10916519165039,21.325048446655273,15.972831726074219,156.3411102294922,19.015119552612305,75.18407440185547,32.84908676147461,41.92218780517578,124.34236907958984,26.187015533447266,8.645713806152344,72.34693145751953,19.813400268554688,105.8396987915039,444.0091552734375,68.39317321777344,509.829833984375,24.117755889892578,23.842819213867188,290.4156494140625,8.939444541931152,38.22355270385742,151.06985473632812,951.1764526367188,21.56938934326172,86.99430847167969,82.91885375976562,41.86811065673828,9.568281173706055,30.7048282623291,111.35722351074219,252.48477172851562,43.81591796875,,19.505069732666016,5886.240234375
2022-06-17,25.617908477783203,7.167630195617676,111.51798248291016,90.43278503417969,47.05854797363281,39.29022979736328,21.31614875793457,15.66862678527832,158.69566345214844,18.926755905151367,75.40584564208984,33.11404037475586,41.92218780517578,129.0695037841797,26.450502395629883,8.59378719329834,69.82474517822266,20.116064071655273,105.60440063476562,437.3828125,67.81070709228516,514.8392333984375,24.64494514465332,23.505332946777344,293.4681091308594,8.959102630615234,38.630001068115234,151.2927703857422,954.705810546875,21.892745971679688,88.35147857666016,83.48624420166016,42.070152282714844,9.629667282104492,30.78249740600586,109.83931732177734,253.2074432373047,41.598567962646484,,19.580900192260742,5882.64990234375
2022-06-20,26.43088150024414,7.3422746658325195,109.72541809082031,93.18073272705078,47.103885650634766,39.78814697265625,21.60095977783203,15.959977149963379,158.60145568847656,19.116107940673828,75.45905303955078,33.241607666015625,41.98637008666992,130.32080078125,26.05952262878418,8.792328834533691,68.34557342529297,20.59418296813965,108.52217102050781,439.6974792480469,66.51424407958984,512.7598266601562,24.605073928833008,23.30569076538086,294.2789306640625,9.03445816040039,39.79855728149414,150.26722717285156,966.4703979492188,24.024181365966797,93.3826904296875,84.76287841796875,40.389549255371094,9.754012107849121,30.646312713623047,108.16962432861328,252.39443969726562,42.365787506103516,,19.766260147094727,5920.08984375
2022-06-21,26.070587158203125,7.4937944412231445,113.0692367553711,92.31599426269531,46.82280349731445,40.619380950927734,21.796764373779297,15.67291259765625,161.4739990234375,19.048782348632812,74.92684173583984,33.44768142700195,42.54570388793945,130.59889221191406,26.017024993896484,8.752620697021484,68.91449737548828,20.809114456176758,108.7104263305664,448.6838684082031,66.21360778808594,523.1568603515625,24.64051628112793,23.576629638671875,301.0516357421875,8.957465171813965,40.24734878540039,151.0252685546875,982.843017578125,23.983192443847656,92.38420104980469,83.71675109863281,41.39056396484375,9.98696231842041,31.439102172851562,108.64396667480469,251.67176818847656,43.14321517944336,,19.867368698120117,5964.66015625
2022-06-22,25.636384963989258,7.370983600616455,112.190185546875,89.31822204589844,46.35131072998047,40.36013412475586,22.2061767578125,14.550357818603516,164.72325134277344,18.86784553527832,75.93804931640625,33.60960006713867,41.720458984375,129.44027709960938,25.974525451660156,8.825927734375,69.5971908569336,20.69945526123047,106.07499694824219,442.8744812011719,65.2177734375,521.45556640625,23.922828674316406,21.32354164123535,302.33941650390625,9.104899406433105,39.74774932861328,153.78982543945312,994.1175537109375,23.805574417114258,91.06581115722656,84.70082092285156,40.15536117553711,9.823267936706543,30.801952362060547,107.0122299194336,254.1107635498047,41.90018081665039,,19.90106964111328,5916.6298828125
2022-06-23,25.479333877563477,7.078313827514648,111.79376220703125,87.35813903808594,45.85261917114258,38.46722412109375,22.090471267700195,14.139039993286133,164.3936309814453,18.480728149414062,75.5743637084961,34.448612213134766,40.620140075683594,131.20138549804688,25.566551208496094,8.737348556518555,72.51761627197266,19.558988571166992,105.0396728515625,444.78070068359375,64.729248046875,534.9715576171875,22.864023208618164,21.19520378112793,308.4443664550781,9.044286727905273,38.105003356933594,153.07638549804688,1014.705810546875,22.985790252685547,89.57292938232422,84.88699340820312,38.52067947387695,9.61707592010498,30.271804809570312,106.2532730102539,255.37547302246094,41.08857345581055,,19.33656120300293,5883.330078125
